threshold,true positive rate,false positive rate
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,1.000
0.021,1.000,0.999
0.022,1.000,0.999
0.023,1.000,0.997
0.024,1.000,0.993
0.025,1.000,0.987
0.026,1.000,0.975
0.027,1.000,0.959
0.028,1.000,0.934
0.029,1.000,0.905
0.030,1.000,0.865
0.031,1.000,0.816
0.032,1.000,0.759
0.033,1.000,0.696
0.034,1.000,0.632
0.035,0.999,0.571
0.036,0.999,0.515
0.037,0.999,0.463
0.038,0.997,0.417
0.039,0.997,0.377
0.040,0.995,0.343
0.041,0.995,0.314
0.042,0.994,0.287
0.043,0.994,0.264
0.044,0.994,0.246
0.045,0.994,0.228
0.046,0.993,0.214
0.047,0.991,0.201
0.048,0.991,0.190
0.049,0.991,0.179
0.050,0.990,0.170
0.051,0.990,0.160
0.052,0.987,0.153
0.053,0.985,0.146
0.054,0.984,0.140
0.055,0.983,0.134
0.056,0.982,0.128
0.057,0.978,0.122
0.058,0.978,0.117
0.059,0.978,0.112
0.060,0.977,0.108
0.061,0.977,0.105
0.062,0.977,0.101
0.063,0.974,0.098
0.064,0.972,0.095
0.065,0.971,0.093
0.066,0.971,0.090
0.068,0.969,0.085
0.069,0.967,0.083
0.070,0.967,0.080
0.071,0.967,0.078
0.072,0.966,0.077
0.073,0.966,0.075
0.074,0.964,0.074
0.075,0.964,0.072
0.076,0.963,0.070
0.077,0.963,0.069
0.078,0.963,0.068
0.079,0.963,0.066
0.080,0.963,0.065
0.081,0.963,0.064
0.082,0.963,0.062
0.083,0.962,0.061
0.084,0.962,0.060
0.085,0.961,0.059
0.086,0.960,0.058
0.087,0.959,0.057
0.088,0.959,0.056
0.089,0.959,0.054
0.090,0.959,0.054
0.091,0.958,0.052
0.092,0.958,0.052
0.093,0.958,0.051
0.094,0.958,0.050
0.095,0.958,0.049
0.096,0.958,0.049
0.097,0.958,0.048
0.098,0.958,0.047
0.099,0.958,0.046
0.100,0.958,0.046
0.101,0.958,0.045
0.102,0.958,0.044
0.103,0.958,0.044
0.104,0.958,0.043
0.105,0.956,0.042
0.106,0.956,0.042
0.107,0.956,0.041
0.108,0.956,0.040
0.109,0.954,0.040
0.110,0.954,0.039
0.111,0.954,0.039
0.112,0.954,0.038
0.113,0.953,0.037
0.114,0.953,0.037
0.115,0.953,0.037
0.116,0.952,0.036
0.117,0.951,0.036
0.118,0.948,0.035
0.119,0.948,0.035
0.120,0.947,0.034
0.121,0.947,0.034
0.122,0.945,0.034
0.123,0.945,0.033
0.125,0.945,0.033
0.126,0.944,0.033
0.127,0.944,0.032
0.128,0.941,0.032
0.129,0.941,0.032
0.130,0.941,0.031
0.132,0.941,0.031
0.133,0.938,0.030
0.134,0.938,0.030
0.135,0.938,0.030
0.136,0.938,0.029
0.137,0.938,0.029
0.138,0.938,0.029
0.139,0.938,0.029
0.140,0.938,0.028
0.141,0.938,0.028
0.142,0.938,0.028
0.143,0.937,0.028
0.145,0.937,0.027
0.146,0.936,0.027
0.147,0.935,0.027
0.148,0.935,0.027
0.149,0.933,0.026
0.150,0.933,0.026
0.151,0.933,0.026
0.152,0.933,0.026
0.153,0.933,0.026
0.154,0.932,0.025
0.155,0.931,0.025
0.156,0.931,0.025
0.157,0.930,0.025
0.158,0.930,0.024
0.159,0.930,0.024
0.160,0.930,0.024
0.161,0.930,0.024
0.162,0.930,0.023
0.163,0.930,0.023
0.164,0.930,0.023
0.165,0.930,0.023
0.166,0.930,0.023
0.167,0.929,0.022
0.168,0.929,0.022
0.169,0.929,0.022
0.171,0.929,0.022
0.172,0.929,0.022
0.174,0.929,0.021
0.175,0.928,0.021
0.176,0.928,0.021
0.178,0.928,0.021
0.180,0.928,0.021
0.182,0.928,0.021
0.183,0.928,0.021
0.184,0.927,0.020
0.185,0.925,0.020
0.186,0.924,0.020
0.188,0.924,0.020
0.189,0.923,0.020
0.190,0.922,0.020
0.191,0.922,0.019
0.192,0.922,0.019
0.194,0.922,0.019
0.195,0.921,0.019
0.196,0.921,0.019
0.197,0.921,0.019
0.198,0.921,0.018
0.199,0.920,0.018
0.200,0.920,0.018
0.201,0.920,0.018
0.202,0.918,0.018
0.203,0.918,0.018
0.204,0.918,0.018
0.206,0.918,0.017
0.207,0.918,0.017
0.208,0.918,0.017
0.209,0.918,0.017
0.210,0.918,0.017
0.211,0.918,0.017
0.212,0.917,0.017
0.213,0.917,0.017
0.214,0.917,0.017
0.215,0.916,0.016
0.216,0.916,0.016
0.217,0.916,0.016
0.219,0.916,0.016
0.220,0.916,0.016
0.221,0.916,0.016
0.223,0.914,0.016
0.224,0.914,0.016
0.225,0.914,0.016
0.227,0.914,0.015
0.228,0.914,0.015
0.229,0.914,0.015
0.230,0.914,0.015
0.231,0.913,0.015
0.232,0.912,0.015
0.233,0.912,0.015
0.234,0.912,0.014
0.236,0.912,0.014
0.237,0.910,0.014
0.238,0.908,0.014
0.239,0.907,0.014
0.240,0.907,0.014
0.241,0.906,0.014
0.242,0.906,0.014
0.243,0.905,0.014
0.244,0.905,0.014
0.246,0.902,0.014
0.247,0.901,0.014
0.249,0.901,0.013
0.250,0.901,0.013
0.251,0.900,0.013
0.252,0.900,0.013
0.253,0.898,0.013
0.254,0.897,0.013
0.256,0.897,0.013
0.257,0.896,0.013
0.258,0.896,0.013
0.259,0.894,0.013
0.260,0.893,0.013
0.261,0.893,0.013
0.262,0.892,0.013
0.265,0.892,0.012
0.266,0.892,0.012
0.267,0.891,0.012
0.268,0.890,0.012
0.269,0.890,0.012
0.270,0.890,0.012
0.271,0.890,0.012
0.274,0.890,0.012
0.275,0.890,0.012
0.277,0.890,0.012
0.278,0.890,0.012
0.279,0.890,0.011
0.280,0.890,0.011
0.281,0.890,0.011
0.282,0.890,0.011
0.283,0.890,0.011
0.284,0.887,0.011
0.285,0.887,0.011
0.286,0.887,0.011
0.287,0.887,0.011
0.288,0.887,0.011
0.289,0.886,0.011
0.290,0.886,0.010
0.291,0.886,0.010
0.292,0.884,0.010
0.293,0.884,0.010
0.294,0.884,0.010
0.296,0.884,0.010
0.297,0.884,0.010
0.298,0.884,0.010
0.301,0.884,0.010
0.302,0.884,0.010
0.303,0.884,0.010
0.304,0.884,0.010
0.305,0.883,0.010
0.307,0.882,0.010
0.308,0.882,0.010
0.310,0.882,0.009
0.312,0.881,0.009
0.314,0.879,0.009
0.315,0.878,0.009
0.316,0.878,0.009
0.317,0.878,0.009
0.320,0.876,0.009
0.321,0.876,0.009
