threshold,true positive rate,false positive rate
0.014,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.997
0.022,1.000,0.995
0.023,1.000,0.992
0.024,1.000,0.987
0.025,1.000,0.981
0.026,1.000,0.969
0.027,0.999,0.953
0.028,0.999,0.930
0.029,0.998,0.899
0.030,0.997,0.860
0.031,0.993,0.815
0.032,0.993,0.768
0.033,0.992,0.714
0.034,0.991,0.660
0.035,0.989,0.607
0.036,0.987,0.557
0.037,0.987,0.510
0.038,0.987,0.466
0.039,0.986,0.427
0.040,0.985,0.390
0.041,0.985,0.360
0.042,0.985,0.331
0.043,0.985,0.305
0.044,0.985,0.283
0.045,0.985,0.262
0.046,0.983,0.244
0.047,0.983,0.228
0.048,0.982,0.213
0.049,0.982,0.201
0.050,0.982,0.189
0.051,0.982,0.179
0.052,0.980,0.169
0.053,0.980,0.161
0.054,0.980,0.152
0.055,0.978,0.145
0.056,0.976,0.138
0.057,0.975,0.132
0.058,0.974,0.127
0.059,0.974,0.123
0.060,0.971,0.117
0.061,0.970,0.113
0.062,0.970,0.109
0.063,0.970,0.105
0.064,0.970,0.102
0.065,0.970,0.098
0.066,0.970,0.095
0.067,0.970,0.092
0.068,0.970,0.090
0.069,0.970,0.087
0.070,0.970,0.085
0.071,0.970,0.083
0.072,0.970,0.081
0.073,0.970,0.079
0.074,0.969,0.077
0.075,0.969,0.076
0.076,0.968,0.074
0.077,0.968,0.072
0.078,0.968,0.070
0.079,0.968,0.069
0.080,0.968,0.067
0.081,0.968,0.066
0.082,0.967,0.065
0.083,0.967,0.064
0.084,0.967,0.062
0.085,0.966,0.061
0.086,0.966,0.060
0.087,0.966,0.058
0.088,0.964,0.057
0.089,0.964,0.056
0.090,0.963,0.055
0.091,0.962,0.055
0.092,0.962,0.053
0.093,0.962,0.052
0.094,0.962,0.051
0.095,0.961,0.051
0.096,0.960,0.050
0.097,0.960,0.049
0.098,0.960,0.048
0.099,0.960,0.047
0.100,0.960,0.046
0.101,0.960,0.046
0.102,0.960,0.045
0.103,0.959,0.044
0.104,0.956,0.043
0.106,0.956,0.042
0.107,0.956,0.042
0.108,0.956,0.041
0.109,0.956,0.041
0.110,0.956,0.040
0.111,0.956,0.039
0.112,0.956,0.039
0.113,0.956,0.038
0.114,0.956,0.038
0.115,0.955,0.038
0.116,0.953,0.037
0.117,0.953,0.037
0.118,0.953,0.036
0.119,0.951,0.036
0.120,0.951,0.036
0.121,0.949,0.035
0.122,0.949,0.035
0.123,0.949,0.034
0.124,0.948,0.034
0.125,0.946,0.033
0.126,0.945,0.033
0.127,0.945,0.033
0.128,0.945,0.032
0.129,0.944,0.032
0.130,0.944,0.032
0.131,0.944,0.031
0.132,0.943,0.031
0.133,0.943,0.031
0.134,0.943,0.030
0.135,0.941,0.030
0.136,0.940,0.030
0.137,0.940,0.029
0.138,0.939,0.029
0.139,0.939,0.029
0.140,0.938,0.029
0.141,0.938,0.028
0.142,0.937,0.028
0.143,0.937,0.027
0.144,0.937,0.027
0.145,0.937,0.027
0.146,0.937,0.026
0.147,0.937,0.026
0.148,0.937,0.026
0.149,0.936,0.026
0.150,0.936,0.026
0.151,0.936,0.025
0.152,0.936,0.025
0.153,0.936,0.025
0.154,0.936,0.025
0.155,0.935,0.024
0.156,0.935,0.024
0.157,0.935,0.024
0.158,0.933,0.024
0.159,0.932,0.024
0.160,0.931,0.024
0.161,0.931,0.023
0.162,0.931,0.023
0.163,0.931,0.023
0.164,0.931,0.022
0.165,0.930,0.022
0.167,0.930,0.022
0.168,0.930,0.021
0.170,0.930,0.021
0.172,0.930,0.021
0.173,0.930,0.020
0.174,0.930,0.020
0.175,0.930,0.020
0.176,0.929,0.020
0.177,0.929,0.020
0.178,0.929,0.020
0.179,0.929,0.019
0.180,0.929,0.019
0.181,0.929,0.019
0.182,0.929,0.019
0.183,0.929,0.019
0.184,0.928,0.019
0.185,0.928,0.019
0.186,0.928,0.019
0.187,0.928,0.018
0.188,0.928,0.018
0.189,0.928,0.018
0.190,0.927,0.018
0.191,0.927,0.018
0.192,0.927,0.018
0.193,0.925,0.018
0.194,0.925,0.018
0.195,0.925,0.017
0.196,0.924,0.017
0.197,0.924,0.017
0.198,0.924,0.017
0.199,0.923,0.017
0.200,0.922,0.016
0.201,0.922,0.016
0.202,0.922,0.016
0.203,0.922,0.016
0.206,0.922,0.016
0.207,0.921,0.016
0.208,0.918,0.016
0.210,0.918,0.016
0.211,0.918,0.015
0.212,0.918,0.015
0.213,0.918,0.015
0.214,0.918,0.015
0.215,0.918,0.015
0.216,0.918,0.015
0.217,0.918,0.015
0.218,0.917,0.015
0.219,0.917,0.015
0.220,0.917,0.014
0.221,0.917,0.014
0.222,0.916,0.014
0.223,0.916,0.014
0.224,0.916,0.014
0.225,0.915,0.014
0.227,0.913,0.014
0.228,0.913,0.014
0.229,0.912,0.014
0.230,0.912,0.014
0.232,0.912,0.013
0.233,0.912,0.013
0.234,0.912,0.013
0.235,0.912,0.013
0.236,0.912,0.013
0.237,0.912,0.013
0.238,0.912,0.013
0.241,0.912,0.013
0.242,0.912,0.013
0.243,0.912,0.012
0.244,0.910,0.012
0.245,0.910,0.012
0.246,0.910,0.012
0.247,0.910,0.012
0.248,0.910,0.012
0.249,0.909,0.012
0.250,0.909,0.012
0.254,0.909,0.012
0.255,0.908,0.012
0.256,0.906,0.012
0.257,0.906,0.012
0.258,0.906,0.012
0.260,0.906,0.011
0.261,0.906,0.011
0.262,0.906,0.011
0.263,0.905,0.011
0.264,0.905,0.011
0.265,0.904,0.011
0.266,0.904,0.011
0.267,0.904,0.011
0.269,0.904,0.011
0.270,0.904,0.011
0.271,0.904,0.011
0.273,0.902,0.011
0.275,0.902,0.011
0.279,0.902,0.010
0.281,0.901,0.010
0.283,0.901,0.010
0.284,0.901,0.010
0.286,0.901,0.010
0.287,0.901,0.010
0.288,0.901,0.010
0.289,0.901,0.010
0.291,0.901,0.010
0.297,0.901,0.010
0.298,0.901,0.010
0.299,0.901,0.009
0.300,0.901,0.009
0.302,0.901,0.009
0.303,0.901,0.009
0.304,0.901,0.009
0.306,0.901,0.009
0.310,0.901,0.009
0.311,0.900,0.009
0.313,0.900,0.009
0.315,0.900,0.009
0.316,0.898,0.009
0.317,0.896,0.009
0.318,0.894,0.009
0.319,0.894,0.008
0.320,0.894,0.008
0.321,0.894,0.008
0.322,0.894,0.008
0.323,0.893,0.008
0.326,0.893,0.008
0.327,0.892,0.008
0.328,0.891,0.008
0.329,0.891,0.008
0.331,0.891,0.008
0.332,0.890,0.008
0.334,0.890,0.008
0.337,0.890,0.008
0.338,0.889,0.008
0.339,0.889,0.008
0.340,0.887,0.008
0.341,0.887,0.008
0.342,0.886,0.007
0.344,0.886,0.007
0.346,0.886,0.007
0.348,0.886,0.007
0.349,0.886,0.007
0.350,0.886,0.007
0.352,0.885,0.007
0.353,0.885,0.007
0.358,0.885,0.007
0.359,0.885,0.007
0.360,0.885,0.007
0.361,0.885,0.007
0.363,0.885,0.007
0.364,0.885,0.007
0.368,0.885,0.007
0.373,0.883,0.007
0.375,0.883,0.006
0.376,0.882,0.006
0.378,0.879,0.006
0.381,0.876,0.006
0.382,0.874,0.006
0.384,0.873,0.006
0.385,0.873,0.006
0.387,0.873,0.006
