precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,0.999
0.027,0.999
0.027,0.998
0.029,0.997
0.030,0.993
0.032,0.993
0.034,0.992
0.037,0.991
0.040,0.989
0.043,0.987
0.047,0.987
0.051,0.987
0.055,0.986
0.060,0.985
0.065,0.985
0.070,0.985
0.076,0.985
0.081,0.985
0.087,0.985
0.093,0.983
0.099,0.983
0.105,0.982
0.110,0.982
0.116,0.982
0.122,0.982
0.128,0.980
0.134,0.980
0.140,0.980
0.146,0.978
0.152,0.976
0.158,0.975
0.163,0.974
0.168,0.974
0.173,0.971
0.179,0.970
0.184,0.970
0.190,0.970
0.195,0.970
0.201,0.970
0.206,0.970
0.211,0.970
0.215,0.970
0.221,0.970
0.225,0.970
0.229,0.970
0.233,0.970
0.237,0.970
0.241,0.969
0.245,0.969
0.250,0.968
0.254,0.968
0.259,0.968
0.263,0.968
0.267,0.968
0.271,0.968
0.274,0.967
0.279,0.967
0.283,0.967
0.287,0.966
0.292,0.966
0.295,0.966
0.299,0.964
0.303,0.964
0.307,0.963
0.309,0.962
0.315,0.962
0.318,0.962
0.322,0.962
0.325,0.961
0.329,0.960
0.334,0.960
0.338,0.960
0.342,0.960
0.345,0.960
0.348,0.960
0.353,0.960
0.356,0.959
0.359,0.956
0.362,0.956
0.365,0.956
0.368,0.956
0.371,0.956
0.374,0.956
0.378,0.956
0.381,0.956
0.385,0.956
0.387,0.956
0.390,0.956
0.392,0.955
0.394,0.953
0.397,0.953
0.400,0.953
0.402,0.951
0.404,0.951
0.409,0.949
0.411,0.949
0.413,0.949
0.417,0.948
0.418,0.946
0.421,0.945
0.423,0.945
0.425,0.945
0.427,0.944
0.429,0.944
0.432,0.944
0.436,0.943
0.439,0.943
0.441,0.943
0.443,0.941
0.445,0.940
0.448,0.940
0.450,0.939
0.453,0.939
0.455,0.938
0.458,0.938
0.462,0.937
0.466,0.937
0.468,0.937
0.470,0.937
0.473,0.937
0.475,0.937
0.477,0.937
0.480,0.936
0.482,0.936
0.484,0.936
0.486,0.936
0.488,0.936
0.491,0.936
0.492,0.935
0.494,0.935
0.496,0.935
0.498,0.933
0.499,0.932
0.501,0.931
0.505,0.931
0.508,0.931
0.511,0.931
0.513,0.931
0.515,0.930
0.519,0.930
0.522,0.930
0.525,0.930
0.527,0.930
0.528,0.930
0.531,0.930
0.534,0.930
0.538,0.930
0.540,0.930
0.542,0.930
0.543,0.929
0.544,0.929
0.547,0.929
0.548,0.929
0.550,0.929
0.551,0.929
0.554,0.929
0.556,0.929
0.557,0.928
0.558,0.928
0.560,0.928
0.561,0.928
0.563,0.928
0.565,0.928
0.566,0.927
0.567,0.927
0.569,0.927
0.572,0.925
0.573,0.925
0.575,0.925
0.577,0.924
0.580,0.924
0.582,0.924
0.584,0.923
0.587,0.922
0.588,0.922
0.590,0.922
0.591,0.922
0.592,0.922
0.593,0.922
0.595,0.922
0.596,0.921
0.596,0.918
0.598,0.918
