threshold,true positive rate,false positive rate
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.999
0.022,1.000,0.998
0.023,1.000,0.996
0.024,1.000,0.993
0.025,1.000,0.987
0.026,1.000,0.975
0.027,1.000,0.956
0.028,1.000,0.932
0.029,1.000,0.897
0.030,1.000,0.853
0.031,1.000,0.800
0.032,1.000,0.741
0.033,1.000,0.680
0.034,1.000,0.615
0.035,1.000,0.555
0.036,1.000,0.501
0.037,1.000,0.452
0.038,1.000,0.411
0.039,0.998,0.372
0.040,0.994,0.339
0.041,0.994,0.310
0.042,0.994,0.286
0.043,0.993,0.265
0.044,0.993,0.245
0.045,0.992,0.229
0.046,0.990,0.215
0.047,0.987,0.201
0.048,0.987,0.189
0.049,0.986,0.179
0.050,0.986,0.170
0.051,0.986,0.161
0.052,0.986,0.154
0.053,0.986,0.147
0.054,0.986,0.140
0.055,0.986,0.135
0.056,0.986,0.129
0.057,0.985,0.125
0.058,0.985,0.120
0.059,0.984,0.116
0.060,0.984,0.112
0.061,0.983,0.108
0.062,0.983,0.105
0.063,0.982,0.101
0.064,0.982,0.098
0.065,0.980,0.095
0.066,0.980,0.092
0.067,0.979,0.089
0.068,0.978,0.087
0.069,0.977,0.085
0.070,0.976,0.083
0.071,0.975,0.080
0.072,0.975,0.078
0.073,0.974,0.076
0.074,0.974,0.075
0.075,0.974,0.073
0.076,0.972,0.072
0.077,0.972,0.070
0.078,0.971,0.068
0.079,0.970,0.067
0.080,0.970,0.065
0.081,0.970,0.064
0.082,0.970,0.063
0.083,0.970,0.062
0.084,0.970,0.060
0.085,0.969,0.059
0.086,0.969,0.058
0.087,0.969,0.057
0.088,0.969,0.056
0.089,0.968,0.055
0.090,0.968,0.054
0.091,0.967,0.053
0.092,0.967,0.052
0.093,0.967,0.051
0.094,0.964,0.051
0.095,0.963,0.050
0.096,0.963,0.049
0.097,0.963,0.048
0.098,0.963,0.048
0.099,0.963,0.047
0.100,0.963,0.046
0.102,0.963,0.045
0.104,0.963,0.044
0.105,0.963,0.043
0.106,0.963,0.043
0.107,0.963,0.042
0.108,0.963,0.042
0.109,0.963,0.041
0.110,0.962,0.040
0.111,0.962,0.040
0.112,0.962,0.039
0.113,0.961,0.039
0.114,0.961,0.038
0.115,0.960,0.038
0.116,0.960,0.037
0.117,0.960,0.037
0.118,0.960,0.036
0.119,0.960,0.036
0.120,0.960,0.036
0.121,0.959,0.035
0.122,0.959,0.035
0.123,0.959,0.034
0.124,0.958,0.034
0.125,0.956,0.034
0.126,0.956,0.033
0.127,0.956,0.033
0.128,0.956,0.032
0.129,0.956,0.032
0.130,0.955,0.032
0.131,0.954,0.031
0.132,0.954,0.031
0.133,0.954,0.031
0.134,0.954,0.030
0.135,0.954,0.030
0.136,0.954,0.030
0.137,0.954,0.029
0.138,0.954,0.029
0.139,0.954,0.029
0.140,0.954,0.028
0.141,0.954,0.028
0.142,0.954,0.028
0.143,0.954,0.028
0.145,0.954,0.027
0.146,0.954,0.027
0.147,0.953,0.026
0.148,0.952,0.026
0.152,0.952,0.025
0.153,0.951,0.025
0.154,0.951,0.025
0.155,0.951,0.025
0.156,0.951,0.024
0.157,0.951,0.024
0.159,0.951,0.024
0.160,0.951,0.024
0.161,0.951,0.024
0.162,0.949,0.023
0.163,0.949,0.023
0.164,0.949,0.023
0.165,0.949,0.023
0.166,0.949,0.023
0.168,0.949,0.022
0.169,0.949,0.022
0.170,0.949,0.022
0.171,0.949,0.022
0.172,0.949,0.022
0.173,0.948,0.022
0.174,0.948,0.021
0.175,0.948,0.021
0.176,0.948,0.021
0.177,0.948,0.021
0.178,0.948,0.021
0.179,0.948,0.020
0.180,0.948,0.020
0.181,0.947,0.020
0.182,0.947,0.020
